response_uuid,coder_id,question_set,question_id,response_transcript,transcriber_comments,response_category,coder_comments
2757597d-6383-48f0-83e5-5247563908e6,Cecilia,gender,teacher,"[How could this be?] Hm... Last name was eyeballs? [Do you understand?] Yeah [So how could this be?] Hm... [You can say I don't know or you can try to answer ] I don't know [Ok, but listen to the story next time, ok?]",NA,incorrect_noresponse,NA
2757597d-6383-48f0-83e5-5247563908e6,Jiayi,container,bucket,"[How could that be?] He needs to get in different water, and then he broke his... Water bottle.",NA,incorrect_response,NA
2757597d-6383-48f0-83e5-5247563908e6,Jiayi,container,potato,[How could this be?] What in... Mushrooms [Is that how you think?] Yeah,NA,incorrect_response,NA
2757597d-6383-48f0-83e5-5247563908e6,Jiayi,container,cup,"[How could that be? Do you want to listen again? Catch up?] *distraction* [Honey, can you stay away from the screen? you don't know honey?] No, I don't know.",NA,incorrect_noresponse,NA
69d1c033-3f59-4024-9a9e-454c9a4dab4d,Cecilia,gender,firefighter,"[how could it be?] Hmm... I need to [need to hear it again?] *replays question* [No, you gotta answer buddy. how could it be? It's ok to take a guess] Because they might be from different firefight families [Firefigth families? Ok, go]",NA,incorrect_response,NA
69d1c033-3f59-4024-9a9e-454c9a4dab4d,Cecilia,gender,basketball,Because... They didn't use their feet too much? [Because they didn't use their feet too much? Ok],NA,incorrect_response,NA
69d1c033-3f59-4024-9a9e-454c9a4dab4d,Cecilia,gender,teacher,The teacher was tong wide [Oh!],NA,incorrect_response,NA
69d1c033-3f59-4024-9a9e-454c9a4dab4d,Jiayi,container,bucket,He is a really good keeping safer.,NA,incorrect_response,NA
69d1c033-3f59-4024-9a9e-454c9a4dab4d,Jiayi,container,cup,It was stuck in the straw.,NA,incorrect_response,seems like wrong q is linked
69d1c033-3f59-4024-9a9e-454c9a4dab4d,Jiayi,container,potato,"[Do you need to hear it again? Or do you remember it?] Uh, because... Uh, he... Mama, I don't remember anything [All right. Let's listen again] Wow. *replays question* Because Bonnie has more in one bag than the other one has.",NA,alternative_solution,wrong question
69d1c033-3f59-4024-9a9e-454c9a4dab4d,Janie,viewing,bedroom,He went so fast!,NA,incorrect_response,May need to fix the question and corresponding transcription?
69d1c033-3f59-4024-9a9e-454c9a4dab4d,Janie,viewing,cow,Because he's a good inventor and he has Night Goggles? [Haha Night Goggles?] That's my odd thing.,NA,alternative_solution,May need to fix the question and corresponding transcription?
69d1c033-3f59-4024-9a9e-454c9a4dab4d,Janie,viewing,keys,So they won.,NA,incorrect_response,May need to fix the question and corresponding transcription?
e282b82d-c644-41dd-ab40-abd2ead5a339,Jiayi,container,bucket,"Repeat [You want to repeat? Click on that one. And then listen carefully, okay] *replays question* [Click the other side. Okay, let me help you, let me help you. Click this.] Disappointed? Disappointed... [Alright click next. Click the green. Put your hand on the mouse. We are gonna practice, okay? I'll move the mouse around so you get to the green. You're running out of space. There you go. You have to pick it up and move it a little. There you go. Now click. Nope. Okay, let go]",NA,incorrect_noresponse,NA
e282b82d-c644-41dd-ab40-abd2ead5a339,Jiayi,container,cup,"There's no joint in the cup! [Ok. Let's click on next. Remember put your hand flat on the mouse. I know this is your first time using one. You gotta click, hold up, hold. Put your hand on the mouse. Click with this side on]",NA,incorrect_response,NA
e282b82d-c644-41dd-ab40-abd2ead5a339,Jiayi,container,potato,"*shakes head* [Try to think about it. Let's listen one more time, okay?] That's... [His one bag is heavier than his three bags. How? Why do you think his one bag is heavier than three bags?] Because, well, because one potato bag is not heavier and three potato bags are and three potatoes in one or bag are heavier. So that could be disappointed [Okay, all right let's click on the next. Click on that green]",NA,incorrect_response,NA
e282b82d-c644-41dd-ab40-abd2ead5a339,Cecilia,gender,basketball,"What? [They're asking you how. Listen one more time. I know, it's tricky. Sit up. Sit up] It's sad [Okay, let's click on next] I can click on next. [Go ahead]",NA,incorrect_noresponse,NA
e282b82d-c644-41dd-ab40-abd2ead5a339,Cecilia,gender,firefighter,"[Any idea?] Is it clonned? [You want to hear it again or do you...] *unclear audio* [Okay, sit up, sit up. All right, go ahead and click. No, no careful, careful, click it right]",NA,incorrect_response,NA
e282b82d-c644-41dd-ab40-abd2ead5a339,Cecilia,gender,teacher,"Disappointed [Sit up, silly. Not every answer is going to be disappointed. Let's think about it. Let's - Listen to it one more time] Penguin [Listen to it one more time] Penguin.*replays question*",NA,incorrect_noresponse,NA
e282b82d-c644-41dd-ab40-abd2ead5a339,Janie,viewing,cow,"[How did he see the cow?] Because it was this dark [It was just a little dark?] It was this dark [Do you want to hear it again?] Yeah [Okay, listen to it one more time] *replays question* It's this much. It's this dark [It's just a little dark?] How much [Okay, but I need to know what you're telling me. So you're saying... So you're saying it's... So you're saying it's not dark out or it is dark out? Why would he, they want to know why how did he see the cow?] Because it was this dark [So it was only a little dark out?] Yeah [It wasn't big dark out?] Yeah [Okay, so that's your answer. Is that it was only a little dark out?] Yeah [Okay]",NA,incorrect_response,NA
e282b82d-c644-41dd-ab40-abd2ead5a339,Janie,viewing,bedroom,"Because he was fast. So fast [Yes, he was so fast? Ok, click on it]",NA,incorrect_response,NA
e282b82d-c644-41dd-ab40-abd2ead5a339,Janie,viewing,keys,Because it was still morning time? [Mm -hmm. Let's see],NA,target_solution,NA
5a344f55-8d74-45c9-b2f6-661d0a4addf9,Jiayi,container,cup,"Maybe the tissue was on top of the glass? [Hm, Tell me a little bit more. Is that good?] *nods* [Okay]",NA,incorrect_response,NA
5a344f55-8d74-45c9-b2f6-661d0a4addf9,Jiayi,container,potato,"Probably because Tom's bags doesn't have much potatoes and it doesn't have as many potatoes in it that the other person instead, even though he has more potatoes [I like that]",NA,alternative_solution,NA
5a344f55-8d74-45c9-b2f6-661d0a4addf9,Jiayi,container,bucket,"Because... Maybe because it landed the right way on, so it didn't... So none of the water came out. So it landed the right way. Like on the bottom with the handle up so it probably didn't spill any water [Ok, great answer]",NA,alternative_solution,NA
5a344f55-8d74-45c9-b2f6-661d0a4addf9,Cecilia,gender,teacher,"Maybe because one... Maybe one of the girls has a different dad or mom than the other, and then the other girl has a different mom or dad. And then like the mom or dad is both of their moms and dads, so they don't know that they're sisters.",NA,incorrect_response,NA
5a344f55-8d74-45c9-b2f6-661d0a4addf9,Cecilia,gender,basketball,"Maybe because he got too many penalties, and he got out. Or maybe because, no, no, he didn't get to shoot any baskets.",NA,incorrect_response,NA
5a344f55-8d74-45c9-b2f6-661d0a4addf9,Cecilia,gender,firefighter,"The older one doesn't have a younger brother. Maybe the younger brother got confused and maybe it looks like his other brother, but he might not have a brother.",NA,alternative_solution,NA
5a344f55-8d74-45c9-b2f6-661d0a4addf9,Janie,viewing,keys,Because it was not dark. They said the moon was not out... [Is that your answer? Ok],NA,target_solution,NA
5a344f55-8d74-45c9-b2f6-661d0a4addf9,Janie,viewing,bedroom,Maybe because his mom turned the light off when he wasn't looking and trying to get him to bed.,NA,incorrect_response,NA
5a344f55-8d74-45c9-b2f6-661d0a4addf9,Janie,viewing,cow,"The sun was out? [You can listen to it again] *replays question* Probably because no lights were on, and it was not dark out, so the driver could see the cow [Can you tell me a little bit more?] Okay, so I think the cow was going to the other side like to go get grass or his food, or maybe he got lost and he goes to his place [Well, the cow is sitting in the middle of the road. There's no moon and there's no lights. How could the driver have seen the cow?] I'd already told you [What's the answer?] That the driver didn't see him [The driver did see him] There's no... The driver did see him because It was not dark and it was light out so that... I would probably tell them what I said the first time [Is that your answer? Okay.]",NA,target_solution,NA
5c0aa8de-e30a-4b77-ae6b-edceab7ce15c,Jiayi,container,cup,I don't know.,NA,incorrect_noresponse,NA
5c0aa8de-e30a-4b77-ae6b-edceab7ce15c,Jiayi,container,bucket,Because the bucket did not get knocked over.,NA,alternative_solution,NA
5c0aa8de-e30a-4b77-ae6b-edceab7ce15c,Janie,viewing,keys,"[Did you hear the question?] Yes [What are you telling me? Let's replay, ok?] Ok *replays question* [How did she see her keys?] Cause... Sun.",NA,target_solution,NA
5c0aa8de-e30a-4b77-ae6b-edceab7ce15c,Janie,viewing,bedroom,[Tell them] Cause it was bright [Still bright outside?],NA,target_solution,NA
5c0aa8de-e30a-4b77-ae6b-edceab7ce15c,Cecilia,gender,firefighter,Because... The old one is bigger.,NA,incorrect_response,NA
5c0aa8de-e30a-4b77-ae6b-edceab7ce15c,Cecilia,gender,teacher,Because she doesn't have no sisters.,NA,incorrect_response,the answer repeated riddle
5c0aa8de-e30a-4b77-ae6b-edceab7ce15c,Cecilia,gender,basketball,Because this single boy did not score any points.,NA,incorrect_response,the answer repeated riddle
734cec80-261d-4f5e-bd82-c4cd1d06feea,Cecilia,gender,teacher,"Because... The artist, the teacher, is actually a boy.",NA,target_solution,NA
734cec80-261d-4f5e-bd82-c4cd1d06feea,Janie,viewing,keys,"She can see very well in the dark, probably.",NA,incorrect_response,NA
734cec80-261d-4f5e-bd82-c4cd1d06feea,Janie,viewing,bedroom,"Well, because the sun was still up!",NA,target_solution,NA
734cec80-261d-4f5e-bd82-c4cd1d06feea,Janie,viewing,cow,"It was probably, the sun was just a bit, mostly set, in the peak of the sunlight",NA,target_solution,NA
734cec80-261d-4f5e-bd82-c4cd1d06feea,Jiayi,container,cup,Because the sippy cup actually had a lid on it.,NA,incorrect_response,NA
734cec80-261d-4f5e-bd82-c4cd1d06feea,Jiayi,container,potato,"Because... Because... His bag... [Do you need to hear him again?] Yeah, I need to hear it again *replays question* Because... Because his bag was... Only like one or two potatoes in it. His three bag only had one or two potatoes in it.",NA,alternative_solution,NA
734cec80-261d-4f5e-bd82-c4cd1d06feea,Jiayi,container,bucket,There was a lid on top of the bucket.,NA,alternative_solution,NA
264c7563-dd8a-4676-9266-ad9d968aa86d,Janie,viewing,bedroom,"I don't know [We'll try and guess] *unclear audio* [Well, what is it?] Because he, when he, he, because he lying in bed too much is late",NA,incorrect_response,NA
264c7563-dd8a-4676-9266-ad9d968aa86d,Janie,viewing,keys,I have no idea [Try and guess] It's too hard.,NA,incorrect_noresponse,NA
264c7563-dd8a-4676-9266-ad9d968aa86d,Janie,viewing,cow,Because it was daytime.,NA,target_solution,NA
264c7563-dd8a-4676-9266-ad9d968aa86d,Cecilia,gender,firefighter,Cause one is younger than the other.,NA,alternative_solution,"yes. The one is younger, but the participants did not identify the gender."
264c7563-dd8a-4676-9266-ad9d968aa86d,Cecilia,gender,teacher,[What do you think?] Because they're not a part of a family.,NA,incorrect_response,NA
264c7563-dd8a-4676-9266-ad9d968aa86d,Cecilia,gender,basketball,Because the other team scored it.,NA,incorrect_response,NA
264c7563-dd8a-4676-9266-ad9d968aa86d,Jiayi,container,potato,I have no idea.,NA,incorrect_noresponse,NA
264c7563-dd8a-4676-9266-ad9d968aa86d,Jiayi,container,bucket,Because there was no water in it.,NA,target_solution,NA
264c7563-dd8a-4676-9266-ad9d968aa86d,Jiayi,container,cup,"Because it, because there was nothing in it.",NA,incorrect_response,NA
2e4cfc59-333b-44c5-9938-b9cbcd789ed8,Cecilia,gender,firefighter,"[Okay] *unclear audio* [No, use real words. What do you think? How can that be?] Hmm, good [Okay] *distraction* [Listen]",NA,incorrect_noresponse,NA
2e4cfc59-333b-44c5-9938-b9cbcd789ed8,Cecilia,gender,teacher,[What do you think?] It's bad!,NA,incorrect_noresponse,NA
2e4cfc59-333b-44c5-9938-b9cbcd789ed8,Cecilia,gender,basketball,"[What do you think?] Hmm, I don't know.",NA,incorrect_noresponse,NA
2e4cfc59-333b-44c5-9938-b9cbcd789ed8,Janie,viewing,keys,That's her eyes!,NA,incorrect_response,NA
2e4cfc59-333b-44c5-9938-b9cbcd789ed8,Janie,viewing,bedroom,"Hmm, tiptoes!",NA,incorrect_response,NA
2e4cfc59-333b-44c5-9938-b9cbcd789ed8,Janie,viewing,cow,Hmm... I don't know [What do you think?] I don't know.,NA,incorrect_noresponse,NA
2e4cfc59-333b-44c5-9938-b9cbcd789ed8,Jiayi,container,potato,Good. Good.,NA,incorrect_response,NA
2e4cfc59-333b-44c5-9938-b9cbcd789ed8,Jiayi,container,cup,"Why? [You need to answer] If I know, I know. I know [Okay] Because he put it in and it didn't get wet.",NA,incorrect_response,NA
2e4cfc59-333b-44c5-9938-b9cbcd789ed8,Jiayi,container,bucket,"Good [Do you have anything else you want to say?] Yeah [Okay] Um, why did you do it?",NA,incorrect_response,NA
47868671-6a91-4def-87a4-04069ac1e79f,Cecilia,gender,basketball,"[Do you want to hear it again? Okay, so let's listen carefully, okay?] *replays question* No question [It is a question. What was the question?] I don't know [Should we hear it again?] Yeah [Okay] *replays question* How could this be? [Yeah, how could this be? How could that happen? So what was the question? Besides how can this be?] Here [Okay. So yeah, how could they say they won the game? Do you understand?] *shakes head* [No? So what do you think? So what was the question about Billy's basketball team, and what happened?] They won [They won, and they said but what? But what was different?] I don't know [Okay but what?] I don't know it [You just don't know it? Okay.]",NA,incorrect_noresponse,NA
47868671-6a91-4def-87a4-04069ac1e79f,Cecilia,gender,teacher,"I don't know [They are really hard questions. Let's try listening to it again and see if we can think of what the answer would be] *replays question* Don't know [Listen one more? Okay, no, listen one more time is over there] *replays question* That teacher said that the artist was her sister [Right, the teacher said the artist was the sister, but what did the artist say?] I have no sister [Hm... She being tricky?] Yeah, I guess she keep, let's listen the answer and see if it's good... [Okay, can you think of why? Okay, let's see what the talk is about]",NA,incorrect_noresponse,NA
47868671-6a91-4def-87a4-04069ac1e79f,Cecilia,gender,firefighter,"[Let's listen again, because I didn't hear that] *replays question* I think the younger one is not a brother of the older one [Right] But... I think the question is so big. It was a girl firefighter on staff [Oh, you're so smart! Let's see what the koala says and see if the koala agrees with you. Good job giving an answer!]",NA,target_solution,NA
47868671-6a91-4def-87a4-04069ac1e79f,Jiayi,container,cup,"Why didn't the tissue get wet? [That's a good question. That's what the question is. Why didn't the tissue get wet? *pause* Okay, do you know?] *shakes head*",NA,incorrect_noresponse,NA
47868671-6a91-4def-87a4-04069ac1e79f,Jiayi,container,potato,But did that bag... The three bag actually be bigger? [You think they're big? You think they're smaller?] Or smaller.,NA,incorrect_response,NA
47868671-6a91-4def-87a4-04069ac1e79f,Jiayi,container,bucket,"[Listen again? We need to guess before we push next. Ok? Oh, no, here's the video. It's... There we go. Okay. We can listen again, but we're not...] *replays question* *sibling distraction* [You can't keep distracting her. Okay, do we need to listen again?] *replays question* Well, when a single drop of water is spilled? [This is no. You have to give an answer, so how could it be that no water was spilled, not a single drop of water? So what's the story? Can you tell me what the story was again?] No [Okay, then let's listen again so we can hear the story and hopefully focus this time] *replays question* [So, how do you think that happened?] I don't know. [So, what was the man doing?] He was holding a bucket above his head [Right, and then what?] Was he not... [Was he not what?] Holding a bucket [It says he was holding a bucket and then what happens? Then what happens with the bucket?] The bucket spilled [The bucket spilled...] But the bucket can't spill because it doesn't have any water in it [Oh, that's a good answer. You think it didn't have water? Okay, let's see what Penguin says]",NA,target_solution,NA
47868671-6a91-4def-87a4-04069ac1e79f,Janie,viewing,cow,Because he was so close? If that's right. [That's a great answer.] It's right there.,NA,incorrect_response,NA
47868671-6a91-4def-87a4-04069ac1e79f,Janie,viewing,keys,"[Listen one more time?] She looked on the ground [She looked on the ground, and she could see them] How she might be looking.",NA,incorrect_response,NA
47868671-6a91-4def-87a4-04069ac1e79f,Janie,viewing,bedroom,Because the light was on? [What does it say? Let's go back over here] *replays question* Because we don't have the system?,NA,incorrect_response,NA
5ad23739-2b9a-4900-95a3-fafbf2e2171c,Janie,viewing,bedroom,"The light was slow, maybe? Or it was a lamp where you could either have the light to it and you could tug it from a different place above his bed. Those are my guesses.",NA,alternative_solution,NA
5ad23739-2b9a-4900-95a3-fafbf2e2171c,Janie,viewing,keys,"Because the sun was still there? Outside it, and it could shine through it.",NA,target_solution,NA
5ad23739-2b9a-4900-95a3-fafbf2e2171c,Janie,viewing,cow,"Because the sun is still out, even though the light is off, the sun is still out.",NA,target_solution,NA
5ad23739-2b9a-4900-95a3-fafbf2e2171c,Jiayi,container,potato,I want to listen to it again so I can see if there are others... [Got it] *replays question* This bag might not have had potatoes in it?,NA,target_solution,NA
5ad23739-2b9a-4900-95a3-fafbf2e2171c,Jiayi,container,bucket,"*clicks next* [You need to get out loud, honey] That, but I forgot [Alright, so say ""child"" and not answer. Here, I'll click that] I clicked it.",NA,incorrect_noresponse,NA
5ad23739-2b9a-4900-95a3-fafbf2e2171c,Jiayi,container,cup,It didn't have a lid? It had a lid? Ah...,NA,incorrect_response,NA
5ad23739-2b9a-4900-95a3-fafbf2e2171c,Cecilia,gender,firefighter,"I don't think that's possible... [Do you want me to replay it?] *replays question* I don't know [If you don't know you can just say ""I don't know"" and click] I don't know, that's impossible.",NA,incorrect_noresponse,NA
5ad23739-2b9a-4900-95a3-fafbf2e2171c,Cecilia,gender,basketball,There was no boy on the teams? Maybe that could answer.,NA,alternative_solution,NA
5ad23739-2b9a-4900-95a3-fafbf2e2171c,Cecilia,gender,teacher,"The teacher was a boy, maybe?",NA,target_solution,NA
a54f5b01-0b13-4293-b969-ca2a060c8f46,Janie,viewing,bedroom,"Because he is tired [Okay, Okay. Tell me more. Can you tell us more? How can the boy arrive at the bed before the light turn off?] Because he's tired and he doesn't want to spoil the time when... When it goes dark, and he... And he, and he is... And, and he is just uhm, and he's just tired [Okay, all right, good.]",NA,incorrect_response,NA
a54f5b01-0b13-4293-b969-ca2a060c8f46,Janie,viewing,cow,"Because they have a car, and they have a mirror so they can see the cow, and they can stop, and that's why we answer so, and they have eyes!",NA,incorrect_response,NA
a54f5b01-0b13-4293-b969-ca2a060c8f46,Cecilia,gender,teacher,"[Do you want to listen one more time?] Yes [Okay. That's mommy. No, no, no, they say only parents] *replays question* [Oh, I know] Why? [No. You tell me why. You can guess] Because... He's not a girl and he doesn't have boys [Wait, what do you mean? So he is not... We'll say that again. He is not a girl?] And he doesn't have sisters.",NA,incorrect_response,NA
a54f5b01-0b13-4293-b969-ca2a060c8f46,Cecilia,gender,firefighter,"No [Do you want to listen one more time?] Yes [Okay, pay attention, okay?] *replays question* Because... [Can you sit nicely?] Because... Uhm... [Do you want me to repeat one more time?] No, I don't want you to [Ok] Because the older one needs more pizza, so you chew the pizza, and *unclear audio* [Hm... Can you tell me more? Okay, is that the answer?] Yeah.",NA,incorrect_response,NA
a54f5b01-0b13-4293-b969-ca2a060c8f46,Jiayi,container,potato,"Because the three bag has less potatoes, so the one bag has more potatoes, and maybe it's bigger than the three bag, so that's why it's heavier [Mmm, that's a good answer. Let's see]",NA,alternative_solution,NA
a54f5b01-0b13-4293-b969-ca2a060c8f46,Jiayi,container,cup,"It didn't get wet because... Oh, this is one of the tricky ones [You want to listen to that one more time?] No, not the detail [Could you understand it?] Because the tissue fell in and it was full of... The tissue didn't get wet because there was only one second... And *distraction* [Yeah, yeah, follow up, but focus] The tissue didn't get wet because the whole tissue might have didn't go in there so that's why I think it doesn't get wet [Did they say whether the whole tissues get in or not?] Yeah [Did they say it? Yes or no?] No [Can you listen one more time?] *replays question* You know that? [No, answer] Because the tissue wasn't full of wet, so that's why it didn't get wet [Why it didn't get wet? Can you say it one more time?] Because the tissue didn't, because there was only a little time that it was in there, so it didn't get fully wet [Gotcha. It's too short, right? That's what you mean]",NA,incorrect_response,NA
a54f5b01-0b13-4293-b969-ca2a060c8f46,Jiayi,container,bucket,"He doesn't; he brought his basket, but it didn't, but it didn't spill because there's no water inside.",NA,target_solution,NA
b974ce0b-4771-423e-b3ef-d0475379316d,Janie,viewing,keys,I got... [Listen] *replays question* I don't know either [Just guess] I think she... She had... She opened her eyes very wide.,NA,incorrect_response,NA
b974ce0b-4771-423e-b3ef-d0475379316d,Janie,viewing,cow,Cause he has glasses. I think.,NA,incorrect_response,NA
b974ce0b-4771-423e-b3ef-d0475379316d,Cecilia,gender,teacher,Because he never win one?,NA,incorrect_response,NA
b974ce0b-4771-423e-b3ef-d0475379316d,Cecilia,gender,firefighter,Because he's only five years old?,NA,incorrect_response,NA
b974ce0b-4771-423e-b3ef-d0475379316d,Cecilia,gender,basketball,[You weren't listening] Because the other team [Listen again] *replays question* Because the other team throwed the ball into the hoop. Oh my god...,NA,incorrect_response,NA
b974ce0b-4771-423e-b3ef-d0475379316d,Jiayi,container,bucket,*shrugs* Oh no [Take a guess] Hmm. I think I think it got it very gently. You always do that.,NA,incorrect_response,NA
b974ce0b-4771-423e-b3ef-d0475379316d,Jiayi,container,cup,Because there was no water inside.,NA,target_solution,NA
b974ce0b-4771-423e-b3ef-d0475379316d,Jiayi,container,potato,Because he has a little amount.,NA,incorrect_response,NA
0e77d97e-b0f6-4595-94a8-ae10de08b164,Jiayi,container,cup,Because there was a lid.,NA,incorrect_response,NA
0e77d97e-b0f6-4595-94a8-ae10de08b164,Jiayi,container,potato,I'm not sure [Just guess] This is the best one? [Just guess. Do you want to hear it again?] *replays question* Because it's a bigger bag.,NA,incorrect_response,NA
0e77d97e-b0f6-4595-94a8-ae10de08b164,Jiayi,container,bucket,"[Answer first] I don't know again [Guess] Okay, fine. I forgot to... What was in the bucket [Listen] *replays question* Because there's no water inside.",NA,target_solution,NA
0e77d97e-b0f6-4595-94a8-ae10de08b164,Cecilia,gender,firefighter,I think... He's the cousin?,NA,incorrect_response,Close!
0e77d97e-b0f6-4595-94a8-ae10de08b164,Cecilia,gender,teacher,"I don't think she's... Uhm, I just don't know this again [Try to give it a guess?] Because she's his mother?",NA,alternative_solution,"""mother"" instead of ""sister"""
0e77d97e-b0f6-4595-94a8-ae10de08b164,Cecilia,gender,basketball,Because it was a girl's team?,NA,target_solution,NA
0e77d97e-b0f6-4595-94a8-ae10de08b164,Janie,viewing,cow,With a flashlight?,NA,incorrect_response,NA
0e77d97e-b0f6-4595-94a8-ae10de08b164,Janie,viewing,bedroom,Maybe of the sunrise?,NA,target_solution,NA
0e77d97e-b0f6-4595-94a8-ae10de08b164,Janie,viewing,keys,Because of her other sense of feeling?,NA,incorrect_response,NA
dd7ea09f-75fb-464a-b278-01f925fc593a,Janie,viewing,cow,"[I'll replay this for you because you were not listening. This time, can you please stop rubbing your hands? Stop rubbing yourself, and listen because you haven't heard a word of what Bunny said] *replays question* [Do you want to hear the story one more time?] No, I just don't know the answer [Ok, then just guess. Make a guess] Ok [I'll play the story one more time. You make a guess] *replays question* Because it's big.",NA,incorrect_response,NA
dd7ea09f-75fb-464a-b278-01f925fc593a,Janie,viewing,bedroom,"[Do you want to hear it from them?] Yes *replays question* [Just say what you think, relax, and say what you think] Because the light was not working that well and it didn't turn off when the lights went off [Can you explain that? Because the sentence wasn't very clear at the end. Just repeat it clearly.] The light switch wasn't working that well, so... It stopped and... The light switch was already off, but... The light was on.",NA,incorrect_response,NA
dd7ea09f-75fb-464a-b278-01f925fc593a,Janie,viewing,keys,"[No, you need to answer that] He could see well [No, baby, can you try to... No, no, no, you have to elaborate. How is it possible that she could see well?] It was daytime.",NA,target_solution,NA
dd7ea09f-75fb-464a-b278-01f925fc593a,Cecilia,gender,teacher,Because the teacher was not right.,NA,incorrect_response,NA
dd7ea09f-75fb-464a-b278-01f925fc593a,Cecilia,gender,basketball,[Please answer.] Because there were girls who did it.,NA,target_solution,NA
dd7ea09f-75fb-464a-b278-01f925fc593a,Cecilia,gender,firefighter,Cause the other one was a girl.,NA,target_solution,NA
dd7ea09f-75fb-464a-b278-01f925fc593a,Jiayi,container,potato,"Because there were three bags, not one [Can you explain that? Can I replay this for you? Can you listen to the story one more time?] Yeah *replays question* Tom's bags were lighter [Can you explain that? Because... You were going to say that his bags are lighter? Can you explain it a bit more?] They were smaller [I'm sorry. I need to replay this now. I cannot answer this for you. I cannot help you, but if I replay it one more time...] *replays question* Because.... Because they weren't potatoes inside the bags [Okay]",NA,target_solution,NA
dd7ea09f-75fb-464a-b278-01f925fc593a,Jiayi,container,bucket,[Should I replay it?] Maybe *replays question* What? Because there was not much water in the bucket.,NA,target_solution,NA
dd7ea09f-75fb-464a-b278-01f925fc593a,Jiayi,container,cup,Because some of the tissue was on the edges of the cup and then it didn't fall in.,NA,incorrect_response,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Cecilia,gender,firefighter,[Do you understand?] No [You want to hear it again?] Yes *replays question* Because they're not sharing a pizza? [That's your answer?] Yeah.,NA,incorrect_response,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Cecilia,gender,teacher,Because she has a brother?,NA,target_solution,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Cecilia,gender,basketball,Because she was too good? [Do you want to listen to it again?] No... Because he didn't have a turn? [It's fine. You answer whatever you think. There is no... ],NA,incorrect_response,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Janie,viewing,keys,Because there wasn't no moon [So how could she see her keys?] Hmmm [Okay],NA,incorrect_response,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Janie,viewing,bedroom,Because... Because someone turned it on and then turned it off.,NA,incorrect_response,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Janie,viewing,cow,Because it was still daytime.,NA,target_solution,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Jiayi,container,cup,Because there is nothing in? [What?] Because there was nothing in. [It says the sippy cup was full. You want to listen to it again?] Yeah *replays question* Because there is nothing inside side that cup!,NA,incorrect_response,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Jiayi,container,bucket,Because there was something dry inside?,NA,target_solution,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Jiayi,container,potato,Because the three bags had nothing inside?,NA,target_solution,NA
189ebb1e-b640-4d9a-8df9-a4172951de4a,Cecilia,gender,basketball,[Do you know the answer?] B [You said B? Okay],NA,incorrect_response,irrelevant
189ebb1e-b640-4d9a-8df9-a4172951de4a,Cecilia,gender,firefighter,"How did this be? Hm... You better have this [Let me hold it. Do you have a guess?] Um, no. [No? Okay]",NA,incorrect_noresponse,NA
189ebb1e-b640-4d9a-8df9-a4172951de4a,Cecilia,gender,teacher,"No B [No B? Or no what?] No Tartupas, no Tartan [Okay]",NA,incorrect_response,NA
189ebb1e-b640-4d9a-8df9-a4172951de4a,Jiayi,container,cup,"[Do you have an idea?] No. Okay, *unclear audio* not home [Ok, so your guess is that she was not at home?] *nods* [Okay]",NA,incorrect_response,NA
189ebb1e-b640-4d9a-8df9-a4172951de4a,Jiayi,container,potato,"*unclear audio* Bananas [Because it has bananas? Oh, okay]",NA,incorrect_response,NA
189ebb1e-b640-4d9a-8df9-a4172951de4a,Jiayi,container,bucket,"[What do you think?] Don't [No, do you have any guesses? What's your guess?] Uhm, water bottle [It was a water bottle? Okay]",NA,incorrect_response,NA
189ebb1e-b640-4d9a-8df9-a4172951de4a,Janie,viewing,bedroom,"Hmmm, turtle [A turtle?] No no no [No, what?] TV [Oh because of the TV? Okay let's see] *distraction*",NA,incorrect_noresponse,NA
189ebb1e-b640-4d9a-8df9-a4172951de4a,Janie,viewing,cow,"[How do you think the driver saw the cow?] I don't know [You don't know?] Nonono, *unclear audio* [Road blocks.]",NA,incorrect_noresponse,NA
189ebb1e-b640-4d9a-8df9-a4172951de4a,Janie,viewing,keys,"Um, *unclear audio* [What is it?] Uhm, power [Because of power?] No. Uhm, it's thousand pillow [Because of a thousand pillows? Okay]",NA,incorrect_response,NA
14f5d12a-9ad5-410c-b169-7daf0e66a47f,Janie,viewing,bedroom,"Because she walked, and he take slowly [Say it out loud] Because he walked, and it took him slowly.",NA,incorrect_response,NA
14f5d12a-9ad5-410c-b169-7daf0e66a47f,Janie,viewing,cow,"Uhm, because he was far away.",NA,incorrect_response,NA
14f5d12a-9ad5-410c-b169-7daf0e66a47f,Jiayi,container,potato,"Uhm, because maybe some can weight more than others?",NA,incorrect_response,NA
14f5d12a-9ad5-410c-b169-7daf0e66a47f,Jiayi,container,bucket,"Uhm, because he wasn't standing high up and it was made out of metal.",NA,incorrect_response,NA
